,Index (GIE-CPT-ELE-CVC-TDA2.4-GIENAH)
2022-09-18 16:30:00+00:00,264961.1560945558
2022-09-18 17:00:00+00:00,-2.5704088379869927e-05
2022-09-18 17:30:00+00:00,8.55646124391845e-08
2022-09-18 18:00:00+00:00,2.3657041912277537e-05
2022-09-18 18:30:00+00:00,1.8884059328299303e-05
2022-09-18 19:00:00+00:00,2.5406709084144e-06
2022-09-18 19:30:00+00:00,1167336.180574775
2022-09-18 20:00:00+00:00,1772444.9396709537
2022-09-18 20:30:00+00:00,7494.966517570194
2022-09-18 21:00:00+00:00,0.0
2022-09-18 21:30:00+00:00,0.0
2022-09-18 22:00:00+00:00,1.93086639046669e-06
2022-09-18 22:30:00+00:00,1.4804839275100015e-05
2022-09-18 23:00:00+00:00,-4.580373113805597e-07
2022-09-18 23:30:00+00:00,-1.7494155997128195e-05
2022-09-19 00:00:00+00:00,12973.550821981213
2022-09-19 00:30:00+00:00,1791291.2371482998
2022-09-19 01:00:00+00:00,1373140.7687740386
2022-09-19 01:30:00+00:00,-1.9145766273140908e-05
2022-09-19 02:00:00+00:00,-2.8705671429634103e-06
2022-09-19 02:30:00+00:00,0.0
2022-09-19 03:00:00+00:00,3.5147375681183554e-06
2022-09-19 03:30:00+00:00,1.2703586821303222e-05
2022-09-19 04:00:00+00:00,1.7335771463620358e-05
2022-09-19 04:30:00+00:00,525336.4263362961
2022-09-19 05:00:00+00:00,2111753.536765745
2022-09-19 05:30:00+00:00,129988.86691868483
2022-09-19 06:00:00+00:00,-1.0453002019362018e-06
2022-09-19 06:30:00+00:00,-1.080579717050899e-05
2022-09-19 07:00:00+00:00,950062.0664985178
2022-09-19 07:30:00+00:00,1713461.5516588185
2022-09-19 08:00:00+00:00,823399.0265032566
2022-09-19 08:30:00+00:00,2284935.662487683
2022-09-19 09:00:00+00:00,770860.057835613
2022-09-19 09:30:00+00:00,2669502.379230997
2022-09-19 10:00:00+00:00,4346721.123432219
2022-09-19 10:30:00+00:00,1115651.6699485912
2022-09-19 11:00:00+00:00,322629.69002493913
2022-09-19 11:30:00+00:00,3045307.3481529998
2022-09-19 12:00:00+00:00,2498502.2948103435
2022-09-19 12:30:00+00:00,2530539.3013220495
2022-09-19 13:00:00+00:00,2535258.5038941293
2022-09-19 13:30:00+00:00,5664678.049279122
2022-09-19 14:00:00+00:00,3748816.0884244866
2022-09-19 14:30:00+00:00,4107307.508586381
2022-09-19 15:00:00+00:00,4582785.718593598
2022-09-19 15:30:00+00:00,2821480.115358468
2022-09-19 16:00:00+00:00,278263.90490186214
2022-09-19 16:30:00+00:00,902736.9439241303
2022-09-19 17:00:00+00:00,2084901.173526354
2022-09-19 17:30:00+00:00,14.277298124928317
2022-09-19 18:00:00+00:00,8.115504223566789e-06
2022-09-19 18:30:00+00:00,7.4348160150376215e-06
2022-09-19 19:00:00+00:00,6.927266716957092e-06
2022-09-19 19:30:00+00:00,0.0
2022-09-19 20:00:00+00:00,-2.4219534613869407e-07
2022-09-19 20:30:00+00:00,169864.71700360306
2022-09-19 21:00:00+00:00,2239700.4659885997
2022-09-19 21:30:00+00:00,303950.36174496985
2022-09-19 22:00:00+00:00,8.392101153731347e-06
2022-09-19 22:30:00+00:00,1.2871164828538895e-05
2022-09-19 23:00:00+00:00,1.3006586705644925e-05
2022-09-19 23:30:00+00:00,2.452805638313293e-07
2022-09-20 00:00:00+00:00,0.0
2022-09-20 00:30:00+00:00,0.0
2022-09-20 01:00:00+00:00,63444.84231775019
2022-09-20 01:30:00+00:00,2182388.300514186
2022-09-20 02:00:00+00:00,1065692.8637525695
2022-09-20 02:30:00+00:00,-8.673897042633996e-06
2022-09-20 03:00:00+00:00,3.8135066327422557e-06
2022-09-20 03:30:00+00:00,1.6537122428417202e-06
2022-09-20 04:00:00+00:00,0.0
2022-09-20 04:30:00+00:00,2.758520344893138e-06
2022-09-20 05:00:00+00:00,768009.5616457068
2022-09-20 05:30:00+00:00,2156028.4824854666
2022-09-20 06:00:00+00:00,436292.0311471628
2022-09-20 06:30:00+00:00,1.9147992134094234e-10
2022-09-20 07:00:00+00:00,0.0
2022-09-20 07:30:00+00:00,15708.14636520048
2022-09-20 08:00:00+00:00,1592027.3498406247
2022-09-20 08:30:00+00:00,1254642.8105621738
2022-09-20 09:00:00+00:00,138050.8970275088
2022-09-20 09:30:00+00:00,2251433.1635598037
2022-09-20 10:00:00+00:00,3926916.385691903
2022-09-20 10:30:00+00:00,181486.10797582474
2022-09-20 11:00:00+00:00,392959.04960578016
2022-09-20 11:30:00+00:00,2544028.1468436215
2022-09-20 12:00:00+00:00,3639539.775499469
2022-09-20 12:30:00+00:00,866504.4603408746
2022-09-20 13:00:00+00:00,84351.31270487732
2022-09-20 13:30:00+00:00,2760485.520560599
2022-09-20 14:00:00+00:00,4233002.363386558
2022-09-20 14:30:00+00:00,4222385.155344326
2022-09-20 15:00:00+00:00,3961494.1799028274
2022-09-20 15:30:00+00:00,3954643.3084059157
2022-09-20 16:00:00+00:00,4736328.283613719
2022-09-20 16:30:00+00:00,4388897.050720636
2022-09-20 17:00:00+00:00,1891059.421947558
2022-09-20 17:30:00+00:00,1633700.7074377823
2022-09-20 18:00:00+00:00,1815991.789559612
2022-09-20 18:30:00+00:00,1190484.6621068076
2022-09-20 19:00:00+00:00,2178613.507812946
2022-09-20 19:30:00+00:00,41725.20206498513
2022-09-20 20:00:00+00:00,217860.22043917517
2022-09-20 20:30:00+00:00,1755584.7897307437
2022-09-20 21:00:00+00:00,727249.867049994
2022-09-20 21:30:00+00:00,4.851009505681488e-07
2022-09-20 22:00:00+00:00,2.147199041568316e-05
2022-09-20 22:30:00+00:00,-1.736159080808813e-05
2022-09-20 23:00:00+00:00,-1.6047940899928412e-05
2022-09-20 23:30:00+00:00,8.044540882110595e-07
2022-09-21 00:00:00+00:00,1.804420540293494e-05
2022-09-21 00:30:00+00:00,1557273.2282966478
2022-09-21 01:00:00+00:00,1720868.6888858373
2022-09-21 01:30:00+00:00,157.82839953819544
2022-09-21 02:00:00+00:00,-3.325198590755463e-06
2022-09-21 02:30:00+00:00,-1.0925472847052984e-05
2022-09-21 03:00:00+00:00,1.144889440564882e-05
2022-09-21 03:30:00+00:00,1.0295317818721136e-06
2022-09-21 04:00:00+00:00,0.0
2022-09-21 04:30:00+00:00,266953.67132114293
2022-09-21 05:00:00+00:00,2222985.126456636
2022-09-21 05:30:00+00:00,255700.9925058261
2022-09-21 06:00:00+00:00,0.0
2022-09-21 06:30:00+00:00,1.3445046331201279e-06
2022-09-21 07:00:00+00:00,228769.14449136614
2022-09-21 07:30:00+00:00,1877268.6077475855
2022-09-21 08:00:00+00:00,258667.89945042113
2022-09-21 08:30:00+00:00,830098.8202996057
2022-09-21 09:00:00+00:00,2392619.5861397916
2022-09-21 09:30:00+00:00,2227524.097941663
2022-09-21 10:00:00+00:00,904076.0363718908
2022-09-21 10:30:00+00:00,2102927.0086345975
2022-09-21 11:00:00+00:00,2581277.5412304266
2022-09-21 11:30:00+00:00,1937241.595870247
2022-09-21 12:00:00+00:00,62034.47820359051
2022-09-21 12:30:00+00:00,1831433.0108745443
2022-09-21 13:00:00+00:00,4021722.303393465
2022-09-21 13:30:00+00:00,684515.0646203293
2022-09-21 14:00:00+00:00,2873187.2617452797
2022-09-21 14:30:00+00:00,2858762.7594295423
2022-09-21 15:00:00+00:00,3068034.420213597
2022-09-21 15:30:00+00:00,3055662.2122578654
2022-09-21 16:00:00+00:00,547094.6871726289
2022-09-21 16:30:00+00:00,0.0
2022-09-21 17:00:00+00:00,1.4841009313479449e-05
2022-09-21 17:30:00+00:00,-1.4431502192448347e-05
2022-09-21 18:00:00+00:00,1037648.5407869746
2022-09-21 18:30:00+00:00,1767185.286193734
2022-09-21 19:00:00+00:00,34798.050530850276
2022-09-21 19:30:00+00:00,0.0
2022-09-21 20:00:00+00:00,8.824993989297323e-06
2022-09-21 20:30:00+00:00,-1.0704758905229113e-05
2022-09-21 21:00:00+00:00,1.4211581399043397e-06
2022-09-21 21:30:00+00:00,2.1453569558533755e-05
2022-09-21 22:00:00+00:00,-1.9556527787988836e-06
2022-09-21 22:30:00+00:00,1467426.098612674
2022-09-21 23:00:00+00:00,2127324.518102087
2022-09-21 23:30:00+00:00,13977.304069953701
2022-09-22 00:00:00+00:00,-8.194164506026675e-07
2022-09-22 00:30:00+00:00,-1.847507935631406e-05
2022-09-22 01:00:00+00:00,9.453263086004136e-06
2022-09-22 01:30:00+00:00,5.771691982562725e-06
2022-09-22 02:00:00+00:00,-9.199941796915872e-06
2022-09-22 02:30:00+00:00,6.357539575416726e-06
2022-09-22 03:00:00+00:00,892876.3513594504
2022-09-22 03:30:00+00:00,2293957.976262068
2022-09-22 04:00:00+00:00,203603.20615014495
2022-09-22 04:30:00+00:00,-1.0361641379339353e-05
2022-09-22 05:00:00+00:00,0.0
2022-09-22 05:30:00+00:00,0.0
2022-09-22 06:00:00+00:00,1828404.6545281261
2022-09-22 06:30:00+00:00,1539371.6810355359
2022-09-22 07:00:00+00:00,12333.662052281357
2022-09-22 07:30:00+00:00,1.8455790621893748e-05
2022-09-22 08:00:00+00:00,1399672.1055254312
2022-09-22 08:30:00+00:00,2545214.962147653
2022-09-22 09:00:00+00:00,3580587.790934609
2022-09-22 09:30:00+00:00,3295755.2046674676
2022-09-22 10:00:00+00:00,2457345.580896222
2022-09-22 10:30:00+00:00,1289990.9425650034
2022-09-22 11:00:00+00:00,1896513.6702786037
2022-09-22 11:30:00+00:00,3263127.763663893
2022-09-22 12:00:00+00:00,2486487.1605184274
2022-09-22 12:30:00+00:00,3697491.6270329757
2022-09-22 13:00:00+00:00,893609.7256605945
2022-09-22 13:30:00+00:00,2075842.6407248944
2022-09-22 14:00:00+00:00,1281191.4772194617
2022-09-22 14:30:00+00:00,2135131.590617939
2022-09-22 15:00:00+00:00,3750496.022441539
2022-09-22 15:30:00+00:00,394024.1456837012
2022-09-22 16:00:00+00:00,-1.479466756184896e-06
2022-09-22 16:30:00+00:00,2.462421676942281e-06
2022-09-22 17:00:00+00:00,2.4979142738240104e-05
2022-09-22 17:30:00+00:00,1403329.5190330567
2022-09-22 18:00:00+00:00,2122387.3410688387
2022-09-22 18:30:00+00:00,8957.330432964638
2022-09-22 19:00:00+00:00,-1.6070978859296215e-05
2022-09-22 19:30:00+00:00,-9.125342423265629e-07
2022-09-22 20:00:00+00:00,-1.6742856552203497e-05
2022-09-22 20:30:00+00:00,-2.3489445447921756e-06
2022-09-22 21:00:00+00:00,9.696057864597864e-07
2022-09-22 21:30:00+00:00,201944.01538163098
2022-09-22 22:00:00+00:00,2196101.213245841
2022-09-22 22:30:00+00:00,285025.6660937065
2022-09-22 23:00:00+00:00,-4.218146204948425e-07
2022-09-22 23:30:00+00:00,1.5769803524017334e-05
2022-09-23 00:00:00+00:00,-1.474284820613407e-05
2022-09-23 00:30:00+00:00,1.2619255231572435e-05
2022-09-23 01:00:00+00:00,4.067663103342057e-06
2022-09-23 01:30:00+00:00,-1.3178915849753788e-05
2022-09-23 02:00:00+00:00,165443.642429534
2022-09-23 02:30:00+00:00,1925718.4247368267
2022-09-23 03:00:00+00:00,563731.5313534773
2022-09-23 03:30:00+00:00,2.53187758581979e-06
2022-09-23 04:00:00+00:00,-1.3910691652979169e-05
2022-09-23 04:30:00+00:00,9.437610279946098e-06
2022-09-23 05:00:00+00:00,1.5409852067629497e-06
2022-09-23 05:30:00+00:00,343120.0467283586
2022-09-23 06:00:00+00:00,2142903.9309605295
2022-09-23 06:30:00+00:00,830011.3483140884
2022-09-23 07:00:00+00:00,2.976395655423403e-06
2022-09-23 07:30:00+00:00,0.0
2022-09-23 08:00:00+00:00,0.0
2022-09-23 08:30:00+00:00,1018609.8723385086
2022-09-23 09:00:00+00:00,2489471.5276552155
2022-09-23 09:30:00+00:00,236764.50118560024
2022-09-23 10:00:00+00:00,0.0
2022-09-23 10:30:00+00:00,0.0
2022-09-23 11:00:00+00:00,14772.313967770011
2022-09-23 11:30:00+00:00,1903987.837226311
2022-09-23 12:00:00+00:00,1322052.1606892394
2022-09-23 12:30:00+00:00,-1.9043545637811926e-06
2022-09-23 13:00:00+00:00,-1.849365148406762e-05
2022-09-23 13:30:00+00:00,1.0065779959162075e-05
2022-09-23 14:00:00+00:00,600336.3053167447
2022-09-23 14:30:00+00:00,2074988.8137887935
2022-09-23 15:00:00+00:00,344284.35419941443
2022-09-23 15:30:00+00:00,-1.208819417314572e-05
2022-09-23 16:00:00+00:00,-2.064768916794232e-05
2022-09-23 16:30:00+00:00,434654.39573012706
2022-09-23 17:00:00+00:00,2565302.5561034246
2022-09-23 17:30:00+00:00,349646.2891471219
2022-09-23 18:00:00+00:00,-9.038350979487099e-06
2022-09-23 18:30:00+00:00,-2.0649040242036183e-05
2022-09-23 19:00:00+00:00,-1.3340602318445843e-06
2022-09-23 19:30:00+00:00,0.0
2022-09-23 20:00:00+00:00,0.0
2022-09-23 20:30:00+00:00,69666.369917086
2022-09-23 21:00:00+00:00,2153967.7885132353
2022-09-23 21:30:00+00:00,1429553.8584662294
2022-09-23 22:00:00+00:00,-2.6887122255105237e-06
2022-09-23 22:30:00+00:00,-1.0841658654121253e-05
2022-09-23 23:00:00+00:00,-7.35566516717275e-07
2022-09-23 23:30:00+00:00,-1.6809122086990445e-05
2022-09-24 00:00:00+00:00,-2.7942657470703134e-07
2022-09-24 00:30:00+00:00,0.0
2022-09-24 01:00:00+00:00,-1.2225678698583083e-05
2022-09-24 01:30:00+00:00,249321.90729190808
2022-09-24 02:00:00+00:00,2339657.648710876
2022-09-24 02:30:00+00:00,460987.9541341521
2022-09-24 03:00:00+00:00,1.741937920451164e-05
2022-09-24 03:30:00+00:00,1.3430194130965642e-05
2022-09-24 04:00:00+00:00,3.3843488647387573e-06
2022-09-24 04:30:00+00:00,-7.669856915107141e-08
2022-09-24 05:00:00+00:00,-1.5217190178541038e-05
2022-09-24 05:30:00+00:00,1.4213381191858878e-05
2022-09-24 06:00:00+00:00,-5.541269977887472e-07
2022-09-24 06:30:00+00:00,487961.8851690509
2022-09-24 07:00:00+00:00,2475561.473068716
2022-09-24 07:30:00+00:00,211936.18133257976
2022-09-24 08:00:00+00:00,2.049691975116724e-07
2022-09-24 08:30:00+00:00,-8.985100686550136e-06
2022-09-24 09:00:00+00:00,1.4225579645389165e-05
2022-09-24 09:30:00+00:00,0.0
2022-09-24 10:00:00+00:00,0.0
2022-09-24 10:30:00+00:00,1.1324137563888842e-05
2022-09-24 11:00:00+00:00,-1.8885782361030577e-05
2022-09-24 11:30:00+00:00,1011871.171488306
2022-09-24 12:00:00+00:00,2100012.205752726
2022-09-24 12:30:00+00:00,15261.966741959974
2022-09-24 13:00:00+00:00,2.3181975420032228e-05
2022-09-24 13:30:00+00:00,1.8256290682724546e-06
2022-09-24 14:00:00+00:00,0.0
2022-09-24 14:30:00+00:00,0.0
2022-09-24 15:00:00+00:00,0.0
2022-09-24 15:30:00+00:00,300913.61082293297
2022-09-24 16:00:00+00:00,2277852.939984959
2022-09-24 16:30:00+00:00,791573.8496339724
2022-09-24 17:00:00+00:00,3.105712624696585e-06
2022-09-24 17:30:00+00:00,0.0
2022-09-24 18:00:00+00:00,-1.588626341386276e-06
2022-09-24 18:30:00+00:00,-1.4222690952824548e-05
2022-09-24 19:00:00+00:00,0.0
2022-09-24 19:30:00+00:00,3.8372278213500985e-06
2022-09-24 20:00:00+00:00,97683.9518055538
2022-09-24 20:30:00+00:00,2076820.0543775512
2022-09-24 21:00:00+00:00,1370157.7998003925
2022-09-24 21:30:00+00:00,5.0445043227889315e-06
2022-09-24 22:00:00+00:00,1.0120351154070636e-05
2022-09-24 22:30:00+00:00,-1.2367137349568883e-05
2022-09-24 23:00:00+00:00,-2.6047229766845703e-05
2022-09-24 23:30:00+00:00,-1.0267874492066246e-05
2022-09-25 00:00:00+00:00,0.0
2022-09-25 00:30:00+00:00,1.370979386071364e-05
2022-09-25 01:00:00+00:00,234970.05753558647
2022-09-25 01:30:00+00:00,2172780.6830332736
2022-09-25 02:00:00+00:00,587044.4522892091
2022-09-25 02:30:00+00:00,1.254701720816749e-06
2022-09-25 03:00:00+00:00,-5.819258781579825e-07
2022-09-25 03:30:00+00:00,-1.5827248660990825e-05
2022-09-25 04:00:00+00:00,-9.999042376875879e-07
2022-09-25 04:30:00+00:00,2.2663275400797517e-06
2022-09-25 05:00:00+00:00,2.4961022039254502e-05
2022-09-25 05:30:00+00:00,2.0704819605900693e-05
2022-09-25 06:00:00+00:00,-1.4910009617988883e-05
2022-09-25 06:30:00+00:00,1400159.642920052
2022-09-25 07:00:00+00:00,2076414.4465688823
2022-09-25 07:30:00+00:00,50238.79986115245
2022-09-25 08:00:00+00:00,1.709503126995904e-05
2022-09-25 08:30:00+00:00,6.04744255542755e-07
2022-09-25 09:00:00+00:00,0.0
2022-09-25 09:30:00+00:00,0.0
2022-09-25 10:00:00+00:00,1.3766263301173843e-05
2022-09-25 10:30:00+00:00,1.8876304229100543e-06
2022-09-25 11:00:00+00:00,0.0
2022-09-25 11:30:00+00:00,1780281.2635654658
2022-09-25 12:00:00+00:00,1779915.000898756
2022-09-25 12:30:00+00:00,-6.896727674064182e-06
2022-09-25 13:00:00+00:00,-1.3977730912821637e-06
2022-09-25 13:30:00+00:00,-2.6273106535275785e-07
2022-09-25 14:00:00+00:00,-1.2472947261163166e-05
2022-09-25 14:30:00+00:00,-6.446519068309225e-07
2022-09-25 15:00:00+00:00,-2.3358811757394243e-05
2022-09-25 15:30:00+00:00,-9.332588208573206e-06
2022-09-25 16:00:00+00:00,1273310.8895735522
2022-09-25 16:30:00+00:00,1616880.1807778266
2022-09-25 17:00:00+00:00,9833.899193032066
2022-09-25 17:30:00+00:00,-1.759280959765116e-05
2022-09-25 18:00:00+00:00,-1.1385623188245865e-05
2022-09-25 18:30:00+00:00,-3.989052027463913e-06
2022-09-25 19:00:00+00:00,4.166393407753536e-06
2022-09-25 19:30:00+00:00,1.0053129811935568e-05
2022-09-25 20:00:00+00:00,1.780639122388944e-05
2022-09-25 20:30:00+00:00,983581.0297372434
2022-09-25 21:00:00+00:00,2086085.9336261628
2022-09-25 21:30:00+00:00,56250.467144667884
2022-09-25 22:00:00+00:00,0.0
2022-09-25 22:30:00+00:00,0.0
2022-09-25 23:00:00+00:00,1.3588983852129717e-05
2022-09-25 23:30:00+00:00,1.996821803706033e-05
2022-09-26 00:00:00+00:00,1.2100240942977725e-05
2022-09-26 00:30:00+00:00,2.113476289170129e-05
2022-09-26 01:00:00+00:00,3953.3366234819614
2022-09-26 01:30:00+00:00,1868700.8863366575
2022-09-26 02:00:00+00:00,1649232.8113183298
2022-09-26 02:30:00+00:00,0.0
2022-09-26 03:00:00+00:00,0.0
2022-09-26 03:30:00+00:00,1.2830891118695342e-05
2022-09-26 04:00:00+00:00,5.376400426030159e-06
2022-09-26 04:30:00+00:00,-7.062681019306183e-06
2022-09-26 05:00:00+00:00,158193.7225610557
2022-09-26 05:30:00+00:00,1719641.844748458
2022-09-26 06:00:00+00:00,804684.0446674896
2022-09-26 06:30:00+00:00,-2.0827977703167835e-06
2022-09-26 07:00:00+00:00,-1.1945883815105144e-05
2022-09-26 07:30:00+00:00,-2.3458003501097356e-05
2022-09-26 08:00:00+00:00,897378.2224353256
2022-09-26 08:30:00+00:00,2365663.50345854
2022-09-26 09:00:00+00:00,431129.4793097487
2022-09-26 09:30:00+00:00,1.975393898430323e-06
2022-09-26 10:00:00+00:00,3.239297618468603e-06
2022-09-26 10:30:00+00:00,5529.715480868643
2022-09-26 11:00:00+00:00,2002675.1455544739
2022-09-26 11:30:00+00:00,1292641.3077938098
2022-09-26 12:00:00+00:00,8.09879203637441e-06
2022-09-26 12:30:00+00:00,0.0
2022-09-26 13:00:00+00:00,0.0
2022-09-26 13:30:00+00:00,351484.5313873396
2022-09-26 14:00:00+00:00,2339309.276652395
2022-09-26 14:30:00+00:00,358055.2246585712
2022-09-26 15:00:00+00:00,0.0
2022-09-26 15:30:00+00:00,-1.1244635371600881e-06
2022-09-26 16:00:00+00:00,-1.5290114809485043e-05
2022-09-26 16:30:00+00:00,-4.6583659508649045e-09
2022-09-26 17:00:00+00:00,600586.3399999742
2022-09-26 17:30:00+00:00,2312211.228311028
2022-09-26 18:00:00+00:00,402017.0103998754
2022-09-26 18:30:00+00:00,0.0
2022-09-26 19:00:00+00:00,-1.476735759914191e-05
2022-09-26 19:30:00+00:00,-9.948508097575259e-07
2022-09-26 20:00:00+00:00,1.5419537822405494e-06
2022-09-26 20:30:00+00:00,8.306243705252808e-06
2022-09-26 21:00:00+00:00,-1.0587684144931183e-05
2022-09-26 21:30:00+00:00,164185.07948184205
2022-09-26 22:00:00+00:00,2138687.7123733093
2022-09-26 22:30:00+00:00,791224.2875548564
2022-09-26 23:00:00+00:00,-1.9016500030245103e-06
2022-09-26 23:30:00+00:00,-1.635398833375228e-05
2022-09-27 00:00:00+00:00,-2.1799067035317424e-05
2022-09-27 00:30:00+00:00,9.30712434152762e-06
2022-09-27 01:00:00+00:00,8.260509309669336e-06
2022-09-27 01:30:00+00:00,1.5681168846055574e-05
2022-09-27 02:00:00+00:00,2.2014318143620215e-07
2022-09-27 02:30:00+00:00,-3.973550101121267e-06
2022-09-27 03:00:00+00:00,1313783.5616268697
2022-09-27 03:30:00+00:00,1542153.559282826
2022-09-27 04:00:00+00:00,98473.22253208335
2022-09-27 04:30:00+00:00,-1.8975495899978437e-05
2022-09-27 05:00:00+00:00,-2.387555021988718e-06
2022-09-27 05:30:00+00:00,83403.1382822239
2022-09-27 06:00:00+00:00,2162362.9054125478
2022-09-27 06:30:00+00:00,820730.3299083975
2022-09-27 07:00:00+00:00,2.99639696876208e-05
2022-09-27 07:30:00+00:00,1.2773214954705465e-05
2022-09-27 08:00:00+00:00,-7.31702297925949e-06
2022-09-27 08:30:00+00:00,571094.1409113345
2022-09-27 09:00:00+00:00,2382652.578005205
2022-09-27 09:30:00+00:00,210638.56504811964
2022-09-27 10:00:00+00:00,0.0
2022-09-27 10:30:00+00:00,0.0
2022-09-27 11:00:00+00:00,0.0
2022-09-27 11:30:00+00:00,1260386.4661472451
2022-09-27 12:00:00+00:00,1660447.3222382255
2022-09-27 12:30:00+00:00,25048.465712513986
2022-09-27 13:00:00+00:00,-5.019872883955638e-06
2022-09-27 13:30:00+00:00,4.864885256840646e-08
2022-09-27 14:00:00+00:00,357183.53074047616
2022-09-27 14:30:00+00:00,2235150.4413089734
2022-09-27 15:00:00+00:00,802734.3766025688
2022-09-27 15:30:00+00:00,-1.543387584388256e-05
2022-09-27 16:00:00+00:00,-5.172528326511383e-07
2022-09-27 16:30:00+00:00,-5.197034432337835e-06
2022-09-27 17:00:00+00:00,34792.05320077962
2022-09-27 17:30:00+00:00,1972988.645894454
2022-09-27 18:00:00+00:00,1725248.9741503529
2022-09-27 18:30:00+00:00,8772.484700915194
2022-09-27 19:00:00+00:00,-7.751466954747836e-06
2022-09-27 19:30:00+00:00,-9.609868874152503e-06
2022-09-27 20:00:00+00:00,6.343704958756765e-06
2022-09-27 20:30:00+00:00,9.791716436545054e-06
2022-09-27 21:00:00+00:00,3.291436112844028e-06
2022-09-27 21:30:00+00:00,1.4749462405840556e-05
2022-09-27 22:00:00+00:00,141249.21548468436
2022-09-27 22:30:00+00:00,2018507.8438644593
2022-09-27 23:00:00+00:00,1012477.8833589319
2022-09-27 23:30:00+00:00,-7.99880043736526e-06
2022-09-28 00:00:00+00:00,-1.5117632798277318e-07
2022-09-28 00:30:00+00:00,-1.2273531770094848e-05
2022-09-28 01:00:00+00:00,-9.470989306767779e-07
2022-09-28 01:30:00+00:00,-9.888513013720514e-07
2022-09-28 02:00:00+00:00,-1.1082069886227449e-05
2022-09-28 02:30:00+00:00,38843.96814046221
2022-09-28 03:00:00+00:00,1934920.652185526
2022-09-28 03:30:00+00:00,1248021.2932100142
2022-09-28 04:00:00+00:00,-2.4745066960652668e-06
2022-09-28 04:30:00+00:00,-1.5536410609881083e-05
2022-09-28 05:00:00+00:00,1.4305140800951493e-05
2022-09-28 05:30:00+00:00,7.192048761579725e-06
2022-09-28 06:00:00+00:00,1288064.8411328562
2022-09-28 06:30:00+00:00,2087231.3519213235
2022-09-28 07:00:00+00:00,41264.53089259349
2022-09-28 07:30:00+00:00,8.584255618708473e-06
2022-09-28 08:00:00+00:00,-2.2428794763982297e-05
2022-09-28 08:30:00+00:00,1572469.912037614
2022-09-28 09:00:00+00:00,1894304.7456164386
2022-09-28 09:30:00+00:00,11808.335668829068
2022-09-28 10:00:00+00:00,-4.142541686693827e-06
2022-09-28 10:30:00+00:00,3649.9873530546674
2022-09-28 11:00:00+00:00,2046098.9071584642
2022-09-28 11:30:00+00:00,1647960.2625485957
2022-09-28 12:00:00+00:00,4250.915607617507
2022-09-28 12:30:00+00:00,0.0
2022-09-28 13:00:00+00:00,-1.424105576215646e-05
2022-09-28 13:30:00+00:00,389607.0094983609
2022-09-28 14:00:00+00:00,2434557.312913481
2022-09-28 14:30:00+00:00,599893.37523594
2022-09-28 15:00:00+00:00,-1.6286293665568034e-06
2022-09-28 15:30:00+00:00,1.4514047276823461e-05
2022-09-28 16:00:00+00:00,2.7740295318996203e-06
2022-09-28 16:30:00+00:00,-4.69917697565896e-07
2022-09-28 17:00:00+00:00,425622.8428496074
2022-09-28 17:30:00+00:00,2524287.4975585886
2022-09-28 18:00:00+00:00,657364.4858547411
2022-09-28 18:30:00+00:00,2.3245811462402344e-05
2022-09-28 19:00:00+00:00,-5.378871224820614e-06
2022-09-28 19:30:00+00:00,-2.413465082645416e-05
2022-09-28 20:00:00+00:00,19504.89467736963
2022-09-28 20:30:00+00:00,2000060.1955497442
2022-09-28 21:00:00+00:00,1420648.8804708624
2022-09-28 21:30:00+00:00,-1.8311314284801483e-05
2022-09-28 22:00:00+00:00,-2.4840235710144043e-05
2022-09-28 22:30:00+00:00,-8.130644048963275e-06
2022-09-28 23:00:00+00:00,0.0
2022-09-28 23:30:00+00:00,0.0
2022-09-29 00:00:00+00:00,-4.3669988711675005e-06
2022-09-29 00:30:00+00:00,-1.392576992511749e-05
2022-09-29 01:00:00+00:00,190398.63686408696
2022-09-29 01:30:00+00:00,2007994.912282065
2022-09-29 02:00:00+00:00,948256.4444216507
2022-09-29 02:30:00+00:00,-1.399430533250173e-05
2022-09-29 03:00:00+00:00,2.5030091404914856e-05
2022-09-29 03:30:00+00:00,2.5644898414611816e-05
2022-09-29 04:00:00+00:00,1.5517396586281912e-05
2022-09-29 04:30:00+00:00,0.0
2022-09-29 05:00:00+00:00,646803.8190716442
2022-09-29 05:30:00+00:00,2297874.5169596183
2022-09-29 06:00:00+00:00,340581.8447153593
2022-09-29 06:30:00+00:00,2.4836851780613264e-05
2022-09-29 07:00:00+00:00,4.741959739476442e-06
2022-09-29 07:30:00+00:00,0.0
2022-09-29 08:00:00+00:00,1876954.0313073997
2022-09-29 08:30:00+00:00,1474327.2983726873
2022-09-29 09:00:00+00:00,7632.117906101876
2022-09-29 09:30:00+00:00,2.364898721377055e-06
2022-09-29 10:00:00+00:00,4.35262918472291e-08
2022-09-29 10:30:00+00:00,223883.31859070482
2022-09-29 11:00:00+00:00,2436565.1741857724
2022-09-29 11:30:00+00:00,738166.3019172405
2022-09-29 12:00:00+00:00,0.0
2022-09-29 12:30:00+00:00,1.3700248207896948e-05
2022-09-29 13:00:00+00:00,4.148297011852264e-06
2022-09-29 13:30:00+00:00,1128985.0847764546
2022-09-29 14:00:00+00:00,2219831.655433523
2022-09-29 14:30:00+00:00,108694.89129852742
2022-09-29 15:00:00+00:00,-7.955276652386315e-06
2022-09-29 15:30:00+00:00,0.0
